entry,subentry,run,luminosityBlock,event,HLT_Dimuon10_Jpsi,HLT_Dimuon5_PsiPrime,HLT_Dimuon8_Jpsi,HLT_Dimuon9_PsiPrime,HLT_DoubleMu11_Acoplanarity03,HLT_DoubleMu3p5_LowMassNonResonant_Displaced,HLT_DoubleMu3p5_LowMass_Displaced,HLT_DoubleMu4_Acoplanarity03,HLT_DoubleMu5_IsoMu5,HLT_L2DoubleMu23_NoVertex,HLT_L2DoubleMu23_NoVertex_2Cha_Angle2p5,HLT_L2DoubleMu38_NoVertex_2Cha_Angle2p5,HLT_Mu13_Mu8,HLT_Mu13_Mu8_NoDZ,HLT_Mu17,HLT_Mu17_Mu8,HLT_Mu17_TkMu8,HLT_Mu17_TkMu8_NoDZ,HLT_Mu22_TkMu22,HLT_Mu22_TkMu8,HLT_Mu8,HLT_TripleMu5,PV_npvs,PV_x,PV_y,PV_z,nMuon,Muon_pt,Muon_eta,Muon_phi,Muon_mass,Muon_charge,Muon_pfRelIso03_all,Muon_pfRelIso04_all,Muon_tightId,Muon_softId,Muon_dxy,Muon_dxyErr,Muon_dz,Muon_dzErr,Muon_jetIdx,Muon_genPartIdx
3856,5,195399,86,70900977,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,7,0.072854966,0.06255605,4.0336647,11,8.035852,1.5037535,-2.6790333,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3856,6,195399,86,70900977,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,7,0.072854966,0.06255605,4.0336647,11,46.373936,1.5122114,-2.7624185,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3856,7,195399,86,70900977,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,7,0.072854966,0.06255605,4.0336647,11,3.712496,2.1914146,0.16767547,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3856,8,195399,86,70900977,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,7,0.072854966,0.06255605,4.0336647,11,12.384932,2.3985996,0.4109466,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3856,9,195399,86,70900977,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,7,0.072854966,0.06255605,4.0336647,11,6.3730636,2.4373853,0.36381483,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3856,10,195399,86,70900977,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,7,0.072854966,0.06255605,4.0336647,11,13.259634,1.526639,-2.7966805,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3857,0,195399,86,71156017,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,6,0.070562966,0.06739748,6.3202424,2,21.945864,-1.3336493,-2.4802644,0.10565837,-1,1.4747218,1.5967126,True,True,-0.0058213687,0.0015623599,0.011854211,0.0038988942,-1,-1
3857,1,195399,86,71156017,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,6,0.070562966,0.06739748,6.3202424,2,14.755119,2.2156432,2.8990688,0.10565837,-1,0.24042521,0.30497238,True,True,0.0029653609,0.0032566919,-0.007337802,0.0103898365,-1,-1
3858,0,195399,86,71200897,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0.07350318,0.062474538,-3.7930236,2,8.01293,1.1214502,-0.5729849,0.10565837,-1,0.09253602,0.09253602,True,True,0.0003339436,0.0026448753,-0.0015791516,0.0051502995,-1,-1
3858,1,195399,86,71200897,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0.07350318,0.062474538,-3.7930236,2,13.968544,0.44262353,-0.9611722,0.10565837,1,0.092166305,0.19350861,True,True,0.0009159753,0.0019831283,0.0041931914,0.0030071244,-1,-1
3859,0,195399,86,71246401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,0.07218279,0.065312594,-0.89462584,4,23.462374,-0.899102,0.68898535,0.10565837,1,2.242863,2.2606273,True,True,0.11697689,0.0018766369,0.0988471,0.0033679774,-1,-1
3859,1,195399,86,71246401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,0.07218279,0.065312594,-0.89462584,4,13.193655,0.7434898,-2.2639782,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3859,2,195399,86,71246401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,0.07218279,0.065312594,-0.89462584,4,8.338185,-0.8641684,0.8360543,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3859,3,195399,86,71246401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,0.07218279,0.065312594,-0.89462584,4,5.7800584,-0.823362,0.8943223,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3860,0,195399,86,71269649,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,6,0.073617876,0.06332803,6.5079103,2,19.191116,-1.0226871,2.395536,0.10565837,1,1.0949724,1.281564,True,True,0.0066831424,0.001160681,-0.029141232,0.003440119,-1,-1
3860,1,195399,86,71269649,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,6,0.073617876,0.06332803,6.5079103,2,8.611004,-1.1538808,2.4699438,0.10565837,-1,2.367075,2.8690207,True,True,-0.012183379,0.0017176911,0.026332792,0.004938033,-1,-1
3861,0,195399,86,71329425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5,0.07140518,0.063802004,3.960041,3,27.49504,-0.5161363,0.05837823,0.10565837,1,0.2539871,0.2539871,True,True,0.0012478475,0.0015817682,-0.0011355522,0.0027945638,-1,-1
3861,1,195399,86,71329425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5,0.07140518,0.063802004,3.960041,3,8.346109,-2.1126962,-3.0706146,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3861,2,195399,86,71329425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5,0.07140518,0.063802004,3.960041,3,3.6557944,-2.2034843,3.122367,0.10565837,-1,-999.0,-999.0,False,True,-999.0,-999.0,-999.0,-999.0,-1,-1
3863,0,195399,86,71328321,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,3,0.070460804,0.061606593,-9.820889,4,9.809491,-2.1265695,-1.6877401,0.10565837,1,0.8883016,1.2858466,True,True,0.0064612734,0.0060614613,-0.010806116,0.022068871,-1,-1
3863,1,195399,86,71328321,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,3,0.070460804,0.061606593,-9.820889,4,13.922432,1.7534634,2.6992712,0.10565837,1,-999.0,-999.0,False,False,0.003180436,0.0024679664,-0.0007013751,0.006305575,-1,-1
3863,2,195399,86,71328321,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,3,0.070460804,0.061606593,-9.820889,4,10.411804,1.7510353,2.7421708,0.10565837,1,8.940094,11.390594,False,True,-999.0,-999.0,-999.0,-999.0,-1,-1
3863,3,195399,86,71328321,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,3,0.070460804,0.061606593,-9.820889,4,4.4172707,1.95598,2.990166,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3864,0,195399,86,71370977,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0.0700417,0.059297748,6.6199985,4,11.449422,-1.6697088,-2.1938102,0.10565837,1,-999.0,-999.0,False,False,-0.003008246,0.0033660405,-0.0017628885,0.0073598824,-1,-1
3864,1,195399,86,71370977,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0.0700417,0.059297748,6.6199985,4,13.45381,-0.5825614,1.3391092,0.10565837,1,3.7630033,3.806533,True,True,-0.021021856,0.0012213375,-0.0022026773,0.002479209,-1,-1
3864,2,195399,86,71370977,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0.0700417,0.059297748,6.6199985,4,11.847939,-0.72935975,1.2172983,0.10565837,-1,4.1982894,4.322471,True,True,0.035894293,0.0020780754,0.06949086,0.00381024,-1,-1
3864,3,195399,86,71370977,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0.0700417,0.059297748,6.6199985,4,24.94257,-0.5377713,1.3212992,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3866,0,195399,86,70715411,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0.07128273,0.0640803,-4.973234,3,13.157316,1.6242434,-2.4824715,0.10565837,1,3.285039,3.285039,True,True,0.019804044,0.0024341845,-0.1822631,0.005995084,-1,-1
3866,1,195399,86,70715411,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0.07128273,0.0640803,-4.973234,3,8.55096,0.6256201,1.4197377,0.10565837,-1,0.8601689,1.1929506,True,True,-0.079652175,0.0021872658,-0.08248347,0.0028012048,-1,-1
3866,2,195399,86,70715411,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0.07128273,0.0640803,-4.973234,3,7.595124,1.5637593,-2.4171586,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3867,0,195399,86,70800403,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0.07380747,0.062411897,0.73440856,2,16.35094,0.1408711,-1.8049401,0.10565837,1,1.0911777,1.2330738,True,True,0.036681868,0.0012290197,0.11832842,0.0016490087,-1,-1
3867,1,195399,86,70800403,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0.07380747,0.062411897,0.73440856,2,11.412124,0.3078598,-1.6561003,0.10565837,-1,1.4655576,1.5634059,True,True,-0.13622653,0.0020538992,-0.07223763,0.0018097528,-1,-1
3868,0,195399,86,70804355,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0.07425069,0.06605147,8.849799,3,3.312424,0.98211557,2.534392,0.10565837,1,5.8044467,6.0652785,False,True,0.04379434,0.0038807578,-0.07047481,0.007507024,-1,-1
3868,1,195399,86,70804355,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0.07425069,0.06605147,8.849799,3,14.141088,0.92334795,2.669133,0.10565837,-1,1.3188019,1.3188019,True,True,-0.044033084,0.0019200058,0.0016622262,0.0047934735,-1,-1
3868,2,195399,86,70804355,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0.07425069,0.06605147,8.849799,3,10.3223505,0.51896864,-1.1653137,0.10565837,-1,0.9108834,1.0383989,True,True,0.019938271,0.0028506888,-0.0075239423,0.0027345812,-1,-1
3869,0,195399,86,70866995,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,False,False,5,0.06986386,0.06459465,-4.6754284,2,39.60169,-0.7303061,-1.7049549,0.10565837,-1,0.0,0.0,True,True,0.00020367635,0.0016343283,-0.0012011476,0.0027920129,-1,-1
3869,1,195399,86,70866995,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,False,False,5,0.06986386,0.06459465,-4.6754284,2,43.068447,-0.35728136,1.3004937,0.10565837,1,0.0,0.020658458,True,True,0.00022686762,0.0011798367,-0.0008083137,0.0013734231,-1,-1
3870,0,195399,86,70949715,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0.07079781,0.06357559,2.8548703,3,14.168039,0.46217716,-2.1681492,0.10565837,-1,0.25720736,0.35175487,True,True,-0.00034378257,0.001495997,-0.0030871425,0.003607607,-1,-1
3870,1,195399,86,70949715,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0.07079781,0.06357559,2.8548703,3,12.873625,0.48830193,-2.174099,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3870,2,195399,86,70949715,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0.07079781,0.06357559,2.8548703,3,4.43806,0.4712198,-2.5421615,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3871,0,195399,86,70982307,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,9,0.072071336,0.06484402,-5.1470118,3,22.31018,1.0102967,-1.1688123,0.10565837,-1,0.4127591,0.4797891,True,True,0.004830724,0.0034206558,-0.005974227,0.005155438,-1,-1
3871,1,195399,86,70982307,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,9,0.072071336,0.06484402,-5.1470118,3,10.759966,0.8136626,-1.1768339,0.10565837,1,0.7440599,0.843569,True,True,-0.00016743463,0.0028262963,0.014363147,0.00643232,-1,-1
3871,2,195399,86,70982307,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,9,0.072071336,0.06484402,-5.1470118,3,3.5235493,0.8752184,0.031319927,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3872,0,195399,86,71030547,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7,0.07274227,0.06328388,1.5690991,2,23.922012,-0.90377563,0.18990427,0.10565837,1,1.0814968,1.1618297,False,False,-0.0016688295,0.0017694879,0.0011406202,0.0029506346,-1,-1
3872,1,195399,86,71030547,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7,0.07274227,0.06328388,1.5690991,2,9.589888,-1.1664655,-0.17338784,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3873,0,195399,86,71143523,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4,0.07220366,0.060928028,-10.579412,4,10.203885,0.02924603,-0.76294106,0.10565837,1,0.3180838,0.626684,True,True,0.0010807987,0.0022862365,0.0015679082,0.0044066026,-1,-1
3873,1,195399,86,71143523,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4,0.07220366,0.060928028,-10.579412,4,19.782078,0.006528496,-0.69040245,0.10565837,-1,0.1109517,0.3371596,True,True,-0.00064460695,0.0019991351,0.0038269425,0.0042907353,-1,-1
3873,2,195399,86,71143523,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4,0.07220366,0.060928028,-10.579412,4,9.253572,-0.0044475975,-0.7565443,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3873,3,195399,86,71143523,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4,0.07220366,0.060928028,-10.579412,4,21.284946,-0.004573052,-0.6846649,0.10565837,-1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3874,0,195399,86,71279267,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,6,0.0735338,0.061472535,-3.6276228,2,12.7808275,-2.3069704,-1.1358912,0.10565837,-1,1.1956501,1.5729314,True,True,-0.0039135437,0.0027062627,-0.039854996,0.01389993,-1,-1
3874,1,195399,86,71279267,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,6,0.0735338,0.061472535,-3.6276228,2,42.529686,-0.84626544,1.5436649,0.10565837,1,0.29021278,0.29021278,True,True,-0.0017731023,0.0019402378,-0.0015008699,0.002751396,-1,-1
3875,0,195399,86,71380803,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,6,0.07554894,0.064229116,-2.5551167,3,30.937002,-0.23388375,-0.13691868,0.10565837,1,0.8149979,0.8149979,True,True,0.0017812194,0.0015035843,-0.000923748,0.003422996,-1,-1
3875,1,195399,86,71380803,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,6,0.07554894,0.064229116,-2.5551167,3,9.537835,-0.2191061,-0.18994118,0.10565837,-1,2.6435342,2.6435342,True,True,0.0010682243,0.0024831777,-0.0031613875,0.0038602701,-1,-1
3875,2,195399,86,71380803,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,6,0.07554894,0.064229116,-2.5551167,3,16.59685,-0.15654291,-0.21154661,0.10565837,1,-999.0,-999.0,False,False,-999.0,-999.0,-999.0,-999.0,-1,-1
3876,0,195399,86,71446755,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,7,0.071105614,0.06510941,-7.2989645,2,76.64314,-0.17297968,1.1848485,0.10565837,1,0.041198555,0.059186947,True,True,0.0008456599,0.0007928853,0.009226026,0.0033115454,-1,-1
3876,1,195399,86,71446755,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,7,0.071105614,0.06510941,-7.2989645,2,25.86531,0.27176675,-2.3679805,0.10565837,-1,-999.0,-999.0,False,True,-999.0,-999.0,-999.0,-999.0,-1,-1
